participant_id,total_distance_norm,max_velocity_norm_s,min_velocity_norm_s,mean_velocity_norm_s,std_velocity_norm_s,n_steps
e4bdced0-2d54-4933-84d0-f3f80c285a06,23.63640876174677,64.6444766036288,0.0,1.2084178635027105,4.723099568353198,502
e61b4eb5-dbda-48c1-b18a-899e7395c612,29.800948014799907,44.33843812515486,0.0,0.5429385268734023,2.346123087155697,1376
e8d06654-451d-4d8f-b3f7-dd47d9317828,93.23640551012875,48.37950341734492,0.0,2.840728967125983,5.524455281433682,803
ea3dc494-f4e6-48c2-813c-6de68d7a45e8,52.06104113943034,63.62000115956333,0.0,1.070601664620154,3.8614998793196853,1219
eb870660-81e6-42e1-be24-2ca77d82d4ce,17.727219772760343,88.82628278817971,0.0,0.7014014395409172,4.539350315829937,635
ec43a56a-d5a9-42a4-98fa-46840df7e093,21.67467008156503,45.75724548957759,0.0,1.0464302976269502,3.5566443228194586,432
ed69ac01-e271-4d3c-bf27-f6d78d635fe4,8.639850225341432,145.70231980667518,0.0,0.36711656965668177,6.655730874651902,575
ed793ccf-cf9c-4b54-9951-a243e876cc49,12.792225040070772,91.88214999206565,0.0,0.13008328319531412,2.1003654773732765,2588
f5a43f10-de46-4cf5-bce3-9df18286d3d4,87.04170621711147,46.9838995143214,0.0,1.7533544939418286,4.121517668171215,1076
f5b5e557-ecf7-4d49-a4b3-1c2cde77ea6f,53.38604343044959,151.48511526305094,0.0,0.6592551937900999,5.21170102279737,2045
f709f384-1ebc-4302-978c-d19289570ee9,26.91324765692634,55.42207501234943,0.0,0.5248705416904693,2.9147014939265468,1265
f8350255-0cb7-49ec-a1ed-f6d608da537a,98.85551646960108,59.363813241435025,0.0,1.3288560692371085,4.8379122066815965,1565
f848edac-87b3-458d-8ccc-7759502a11c9,36.56224074894239,65.47661654232114,0.0,1.1474353732499496,4.303607239846203,783
f97814c0-fdd1-4911-ae4f-aa1459d6fa5b,61.26780169754639,62.66480992914581,0.0,1.4804019883001702,5.824690187372102,1019
fc278ad6-5094-4033-8af8-1a9f63a49278,20.25212393354394,67.23593336152362,0.0,1.0856749911192327,3.9420667060664982,484
fe672941-07cb-4dcc-9668-f50d2d067848,56.35933968183984,116.08884385717145,0.0,0.9087624918390258,5.002421687563036,1623
